Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	StopIter	Entropy	KL	TotalEnvInteracts	Time
193	3.1537895	2.1925452	7.1668305	-0.6795346	162.56667	145.26015	559.0	0.0	1000.0	427340.0	0.07342611683848797	0.33556062	0.29515886	1.3604498	-0.14272416	16.799114	18.220863	90.93037	-10.85316	5.6966147e-08	-0.00079217326	-1.4648438e-07	-0.0004962402	0.017915308	-0.014779006	264.85297	-217.56912	0	0	1.0	1.270424	0.0030620361	5820000	56179.48192381859
194	2.8421824	2.0987563	7.277717	-0.16812536	105.7	106.55333	361.0	0.0	1000.0	430511.0	0.07359162393162393	0.29891527	0.33582103	1.6965483	-0.22878236	13.18611	17.675856	99.60202	-11.845179	3.3569336e-08	-0.00060073345	-3.2552084e-08	-0.0028749348	0.017255306	-0.015102331	267.33752	-227.3695	0	0	1.0	1.270098	0.0006553369	5850000	56459.515649557114
195	3.5754519	2.2446892	6.876943	-0.37281293	150.36667	130.41562	469.0	0.0	1000.0	435022.0	0.07398333333333333	0.35193568	0.3293182	1.8769526	-0.14960974	12.449975	15.292209	87.46108	-14.596876	-9.155274e-09	-0.0011648142	-3.2552084e-08	-0.0007581055	0.018338062	-0.015777824	316.80804	-268.39114	0	0	1.0	1.2696695	0.00091460417	5880000	56741.40815234184
196	3.4107604	1.9817983	5.7484303	-1.2717092	138.36667	124.660995	537.0	0.0	1000.0	439173.0	0.07431015228426396	0.3750244	0.311539	1.5546124	-0.17269538	14.813891	14.439035	89.61502	-9.315177	8.138021e-09	-0.00020379639	0.0	0.0005982666	0.020163167	-0.017507195	351.13986	-287.22867	0	0	1.0	1.2692978	0.0026938457	5910000	57024.46277117729
197	3.3041425	1.9353114	6.596781	-0.5659004	120.8	126.89928	512.0	0.0	1000.0	442797.0	0.0745449494949495	0.33060205	0.29865125	1.338607	-0.24965185	15.264781	15.87324	89.51782	-9.503408	3.0517577e-09	-0.0007961375	-3.3976238e-07	0.0005105021	0.013705479	-0.010643743	316.19	-270.68277	0	0	1.0	1.2691069	0.0006347004	5940000	57306.207946538925
198	3.4194298	1.9498128	6.856584	-0.2852755	134.76666	133.23932	453.0	0.0	1000.0	446840.0	0.07484757118927973	0.35568574	0.3144338	1.2914952	-0.20355193	12.858023	15.937964	95.68089	-10.496038	6.1035155e-09	-0.0012147664	3.2552084e-08	0.003937451	0.01712843	-0.01408997	313.5339	-258.6581	0	0	1.0	1.2688763	0.0028955094	5970000	57588.7850856781
199	3.5979865	2.183352	7.018133	-0.28759292	121.5	146.88243	577.0	0.0	1000.0	450485.0	0.07508083333333333	0.35922304	0.35044473	1.7436025	-0.21327722	11.620561	13.597414	82.77054	-9.897842	2.0345052e-09	-0.00085942994	1.3020833e-07	-0.0012132161	0.016932083	-0.014440853	366.85364	-281.58734	0	0	1.0	1.2687776	0.0013146059	6000000	57870.689002513885
200	3.4461818	1.8694996	7.9210916	-0.05280809	149.03334	158.42296	620.0	0.0	1000.0	454956.0	0.07544875621890547	0.36998305	0.3270854	1.5332184	-0.14764869	15.959562	17.589071	87.574844	-11.531919	1.6276042e-08	-0.0011924622	3.4179686e-07	0.0023862955	0.019144427	-0.016452853	298.7276	-241.8334	0	0	1.0	1.2689655	0.0014040673	6030000	58154.16854977608
201	3.7658932	1.5248095	6.775804	0.0038427243	199.66667	122.11807	484.0	0.0	1000.0	460946.0	0.07606369636963696	0.41635057	0.3059044	1.4128056	-0.14126942	17.59137	18.8852	100.183426	-14.187014	1.8310548e-08	-0.0013788778	-4.8828124e-08	0.0023416667	0.01774932	-0.014580215	476.67493	-403.583	0	0	1.0	1.2690408	0.002629975	6060000	58439.72989821434
202	3.17128	1.8031347	6.9658575	-0.11479632	128.9	123.838974	446.0	0.0	1000.0	464813.0	0.076323973727422	0.32280096	0.3258708	1.4603665	-0.27083948	15.678084	18.48174	88.0097	-18.541683	-1.6276042e-08	-0.0010800008	-1.13932295e-07	0.0014736817	0.0140839135	-0.011813366	277.1193	-225.55544	0	0	1.0	1.2687421	0.00080827676	6090000	58720.81703352928
203	3.2501228	1.842333	6.7095494	-0.46347463	125.13333	103.47745	393.0	0.0	1000.0	468567.0	0.07656323529411764	0.3280714	0.29300687	1.4199363	-0.18748702	17.195765	16.580528	91.04892	-20.2988	1.2207031e-08	-0.0010580454	7.73112e-08	0.0023153524	0.020376937	-0.017136076	328.90814	-264.87762	0	0	1.0	1.2684131	0.0012354695	6120000	59003.212087869644
204	2.6115859	1.9583213	7.2638216	-0.39961994	78.2	100.09775	311.0	0.0	1000.0	470913.0	0.07657121951219512	0.24488527	0.3170075	1.4966908	-0.13305408	10.001991	13.398152	76.2122	-19.914978	1.0172526e-09	-0.0008180552	7.324219e-08	0.0062885745	0.009525626	-0.0079168305	163.3904	-138.96024	0	0	1.0	1.2682688	0.001673424	6150000	59282.08864021301
205	3.1769526	1.9878215	7.170437	-0.12658636	137.96666	132.14903	435.0	0.0	1000.0	475052.0	0.07686925566343042	0.32051715	0.3069479	1.4413149	-0.06051749	12.489065	17.033012	105.723015	-12.922329	-1.2207031e-08	-0.0010593744	-1.4648438e-07	0.0022558023	0.0126270745	-0.010324933	306.86234	-269.77933	0	0	1.0	1.2680349	0.0011436223	6180000	59562.74510407448
206	2.9209492	1.8957047	7.012947	-0.7103995	116.933334	135.7377	512.0	0.0	1000.0	478560.0	0.07706280193236716	0.3109295	0.33265457	1.412673	-0.15748498	14.08934	18.876202	105.32272	-14.794554	-4.8828124e-08	-0.013762455	-1.13932295e-07	0.0016305338	0.012573421	-0.010476563	291.96112	-238.68692	0	0	79.0	1.2677944	0.004985301	6210000	59876.73276638985
207	3.5411313	1.9313489	6.8220916	-0.9343211	106.96667	112.430275	398.0	0.0	1000.0	481769.0	0.07720657051282051	0.35180962	0.31448564	1.6457286	-0.13407686	11.017912	15.375071	84.8293	-17.31299	1.0172526e-08	-0.014775669	5.594889e-08	-0.008063752	0.022504304	-0.019663285	273.647	-228.64517	0	0	79.0	1.2589197	0.006454379	6240000	60189.74447512627
208	3.5287502	2.0019784	7.1513786	-0.05520886	118.26667	122.46331	394.0	0.0	1000.0	485317.0	0.0774030303030303	0.3496401	0.32432434	1.6188543	-0.22998628	12.362977	14.120372	78.432816	-11.139808	-3.6621095e-08	-0.002083008	-1.3020833e-07	0.0051130536	0.020409532	-0.017511467	306.2068	-255.17847	0	0	8.0	1.2211442	0.006270743	6270000	60475.29705429077
209	3.3684127	1.8548733	6.2680907	-0.4225289	107.13333	116.4233	344.0	0.0	1000.0	488531.0	0.07754460317460317	0.35315067	0.3356067	1.6310434	-0.13410497	12.125675	15.08632	83.066216	-11.966337	4.0690105e-09	-0.00095615844	-1.13932295e-07	-0.0041361083	0.0147332335	-0.011892201	249.00888	-201.45906	0	0	1.0	1.2198638	0.0039513507	6300000	60756.962886571884
210	3.8641727	1.9848388	7.461913	-0.08722602	139.8	122.06484	512.0	0.0	1000.0	492725.0	0.07783965244865719	0.38597706	0.32013434	1.6147171	-0.13771145	13.1010685	16.075006	87.25041	-16.521421	-1.0172526e-08	-0.0008551412	7.324219e-08	-0.0015037028	0.02173478	-0.01855846	259.64005	-209.60175	0	0	1.0	1.219394	0.000951809	6330000	61039.62241768837
211	3.78534	1.6014316	6.8566265	-0.022389699	128.2	105.42276	393.0	0.0	1000.0	496571.0	0.07807720125786163	0.3768037	0.32331625	1.4897939	-0.22486486	14.785584	16.865725	89.00442	-16.460722	-3.4586588e-08	-0.0008499044	8.138021e-09	0.011366829	0.01697635	-0.014184712	291.59253	-240.15607	0	0	1.0	1.218926	0.004449633	6360000	61322.469319820404
212	3.2393377	1.9542937	6.481874	-0.7552532	151.4	145.63963	549.0	0.0	1000.0	501113.0	0.07842143974960876	0.34725896	0.33314875	1.5514926	-0.16008049	14.945543	15.937923	90.188644	-14.843937	1.0172526e-08	-0.0010990641	4.8828124e-08	0.0012502848	0.01612929	-0.013501251	287.09613	-233.92131	0	0	1.0	1.218528	0.0011220836	6390000	61604.5208940506
213	3.463468	2.253044	6.7756405	-0.36566606	121.23333	123.83744	404.0	0.0	1000.0	504750.0	0.0786214953271028	0.37133256	0.3140265	1.5013685	-0.14448148	13.348273	15.667571	84.32836	-21.287292	3.0517577e-09	-0.0009806834	-1.3834635e-07	0.00030144857	0.017871976	-0.015211526	272.09433	-227.834	0	0	1.0	1.2182257	0.003008568	6420000	61886.22297787666
214	3.5723832	1.7952656	6.618748	0.001311197	164.93333	113.12086	419.0	0.0	1000.0	509698.0	0.0790229457364341	0.39487886	0.30334023	1.5260423	-0.15626597	12.896292	15.685578	78.45264	-14.277671	3.6621095e-08	-0.00010939026	1.3020833e-07	-0.0007449463	0.017386729	-0.014666226	307.78018	-245.62857	0	0	1.0	1.2183123	0.005319945	6450000	62171.49565863609
215	4.7741957	1.7626698	7.3860207	0.0017142057	134.66667	125.36596	527.0	0.0	1000.0	513738.0	0.07928055555555556	0.49526426	0.33085594	1.6026729	-0.19244918	19.380455	17.721916	109.47472	-13.01775	7.1207684e-09	-0.00095552875	4.8828124e-08	0.0038521972	0.023228126	-0.01921444	371.6553	-299.0737	0	0	1.0	1.2185073	0.00097088364	6480000	62457.696137189865
216	3.7757566	2.205105	6.759014	-0.14532793	114.73333	117.74208	377.0	0.0	1000.0	517180.0	0.07944393241167434	0.40037504	0.33807826	1.5505929	-0.118442304	12.01856	12.567187	75.81628	-9.843506	-1.1698405e-08	-0.0009752828	-1.6276042e-08	0.0015147949	0.01731133	-0.014469803	319.00012	-256.9019	0	0	1.0	1.2188058	0.0010075968	6510000	62739.58106637001
217	3.6981745	2.0937507	7.2837434	-0.6374428	124.0	126.50033	512.0	0.0	1000.0	520900.0	0.07964831804281346	0.35900307	0.30301097	1.7246732	-0.22908688	12.437074	15.122971	84.46213	-12.386258	-1.2207031e-08	-0.00070769043	1.4648438e-07	0.0017615153	0.020457657	-0.017811649	410.82507	-299.03314	0	0	1.0	1.2193472	0.0012139031	6540000	63019.14118885994
218	2.9927318	1.6760205	6.149462	-0.027756987	117.86667	120.742355	418.0	0.0	1000.0	524436.0	0.0798228310502283	0.3332757	0.3453622	1.751271	-0.23361437	13.0810585	13.324163	76.99274	-8.335707	6.866455e-09	-0.0006214798	0.0	0.0022803629	0.018368797	-0.01578709	261.8666	-209.78525	0	0	1.0	1.219802	0.0011366302	6570000	63299.87235403061
219	3.0184357	2.198601	8.295849	-0.58593965	112.166664	108.15486	360.0	0.0	1000.0	527801.0	0.07996984848484849	0.3157761	0.31539556	1.4123579	-0.15371697	13.2618685	16.808142	87.680145	-14.370149	2.5431316e-08	-0.0008357254	-1.6276042e-08	0.0023579346	0.017324267	-0.015103919	281.9275	-233.06871	0	0	1.0	1.2201054	0.0009978273	6600000	63579.716854810715
220	3.2490003	1.9582951	6.1430655	0.0021052514	119.0	108.7376	453.0	0.0	1000.0	531371.0	0.08014645550527903	0.32043082	0.30861926	1.5119991	-0.1786986	13.219909	15.681906	85.64895	-9.482688	3.0517577e-09	-0.0008306132	-8.4635417e-07	-0.00084365235	0.014111016	-0.011932094	281.22568	-228.2613	0	0	1.0	1.220526	0.0009988683	6630000	63860.733959198
221	3.713593	1.6906228	6.749488	0.016837947	139.63333	126.19997	420.0	0.0	1000.0	535560.0	0.08041441441441441	0.38017127	0.32820025	1.5001391	-0.1820344	12.848432	15.564353	89.07465	-13.454582	-2.4414062e-08	-0.0008442668	-5.6966144e-07	0.0032007	0.01951427	-0.016252914	269.6785	-221.42532	0	0	1.0	1.2208433	0.0016677027	6660000	64143.0746948719
222	4.127284	1.5923316	6.787923	1.83151	105.13333	98.67885	334.0	0.0	1000.0	538714.0	0.08052526158445442	0.39140463	0.3314706	1.5687997	-0.13796648	15.37252	15.499062	85.72623	-13.065593	-1.6276042e-08	-0.0005977539	1.953125e-07	0.00065683597	0.019537682	-0.016394608	309.3061	-261.4668	0	0	1.0	1.2212214	0.0005108879	6690000	64425.36627578735
223	3.3254588	1.9839913	6.9321785	-0.14244601	100.2	112.68936	385.0	0.0	1000.0	541720.0	0.08061309523809523	0.34445018	0.34562868	1.5479305	-0.17801295	9.4715605	13.288966	88.56603	-11.103466	6.1035155e-09	-0.0009269125	8.951823e-08	-0.00042835288	0.020015491	-0.017939761	205.06384	-160.41982	0	0	1.0	1.2214041	0.0004798826	6720000	64705.99966716766
224	3.289363	2.051758	6.5642996	-0.65359986	117.76667	158.13406	651.0	0.0	1000.0	545253.0	0.08077822222222222	0.34736457	0.34539652	1.7470609	-0.27061224	13.452056	15.628584	84.49639	-10.662472	-1.7293294e-08	-0.0008789073	3.2552083e-07	0.00016136881	0.019059045	-0.017057	313.68484	-269.03088	0	0	1.0	1.2214634	0.0005930153	6750000	64987.01565480232
225	3.530387	1.9489018	7.4281263	-0.3901538	135.9	138.36482	465.0	0.0	1000.0	549330.0	0.08102212389380531	0.34558728	0.32954988	1.4754909	-0.25197273	10.999468	15.0349245	94.07108	-15.464684	-1.5004476e-08	-0.014133644	3.092448e-07	0.0033023113	0.016788082	-0.014768174	348.73947	-287.29083	0	0	79.0	1.2213769	0.006002874	6780000	65305.106570482254
226	3.8282347	2.0567706	7.682184	-0.092626296	125.666664	123.89495	427.0	0.0	1000.0	553100.0	0.0812187958883994	0.3563276	0.3221841	1.5608437	-0.11746866	15.512499	18.631653	95.26064	-10.303332	-1.0172526e-09	-0.014473475	2.4414062e-08	0.0032503256	0.020022945	-0.017802125	294.54312	-242.7927	0	0	79.0	1.1854515	0.0063121924	6810000	65619.49235534668
227	3.2433047	2.159687	7.883067	-1.4804084	125.333336	125.13281	446.0	0.0	1000.0	556860.0	0.08141228070175438	0.37812826	0.31324196	1.4590794	-0.2831371	14.126923	15.286977	83.378044	-12.090043	-1.2207031e-08	-0.0154361315	-3.2552084e-08	0.010544401	0.01669272	-0.014084548	330.50815	-281.8689	0	0	79.0	1.1660945	0.0063160164	6840000	65934.05887937546
228	3.3353436	1.9271656	7.021995	-0.3621877	94.0	102.72714	466.0	0.0	1000.0	559680.0	0.08146724890829694	0.34303454	0.3396705	1.5878769	-0.17991501	12.407121	16.430254	93.584946	-14.720199	-2.0345052e-09	-0.014955802	0.0	-0.005675586	0.018534945	-0.015988428	266.4366	-224.46036	0	0	79.0	1.1286623	0.006333047	6870000	66247.90606093407
229	3.9714808	2.2068665	6.802858	-0.49196157	123.333336	126.89086	437.0	0.0	1000.0	563380.0	0.08164927536231883	0.39085126	0.3266425	1.4741338	-0.19565386	12.924063	14.012984	73.08535	-12.732134	1.6276042e-08	0.008088344	-1.7903646e-07	-0.0078100264	0.016028991	-0.014037123	328.2926	-260.83154	0	0	4.0	1.1213083	0.019131381	6900000	66531.7086930275
230	3.7502704	2.2805076	8.230981	-0.09346364	105.13333	107.1394	366.0	0.0	1000.0	566534.0	0.08175093795093795	0.38279316	0.33274907	1.6886774	-0.15274143	12.181038	12.419806	77.20799	-12.13076	2.0345052e-08	0.0033474548	-3.2552084e-08	0.0028170615	0.0248965	-0.021693122	206.4013	-160.46384	0	0	1.0	1.1206346	0.012471166	6930000	66812.83853316307
231	3.5817227	1.9111507	7.7761297	-0.8067561	108.53333	105.397896	410.0	0.0	1000.0	569790.0	0.08186637931034482	0.39340106	0.3522765	1.5446898	-0.12017184	12.939948	15.205878	86.57215	-10.584883	-1.8310548e-08	-0.00049630326	2.1158854e-07	0.001199349	0.018340506	-0.015807591	265.5529	-216.34497	0	0	1.0	1.1203208	0.0013906601	6960000	67094.19855690002
232	3.5736353	1.8032904	7.0428658	-0.0051142364	112.5	126.81239	556.0	0.0	1000.0	573165.0	0.08199785407725321	0.33666018	0.3413643	1.5420069	-0.25978616	14.210273	16.245247	88.49087	-9.042487	2.0345052e-09	-0.0011459473	-1.4648438e-07	-0.00066025386	0.017269494	-0.014292746	297.529	-242.86995	0	0	1.0	1.1200444	0.0011345807	6990000	67376.3241224289
233	4.0347123	2.1133604	7.3991685	-0.11530313	151.16667	153.12239	556.0	0.0	1000.0	577700.0	0.0822934472934473	0.43556955	0.32306308	1.5152874	-0.06559777	13.00315	16.681337	90.19837	-15.077625	1.5258789e-09	-0.0010257991	-1.953125e-07	0.0056418944	0.023544494	-0.020199284	348.36295	-302.5875	0	0	1.0	1.1199746	0.0020237009	7020000	67659.56665277481
234	3.0399606	2.237892	7.469414	-0.5542886	100.166664	103.20404	401.0	0.0	1000.0	580705.0	0.08236950354609929	0.34179002	0.3248623	1.617031	-0.09702116	13.713741	17.794008	87.61427	-25.389912	-3.153483e-08	-0.00095703936	-9.765625e-08	0.0027873535	0.01985168	-0.016726082	402.7798	-342.8513	0	0	1.0	1.1200373	0.0010324946	7050000	67940.19605374336
235	2.401353	1.7650552	5.36466	-0.59550685	88.36667	106.229454	419.0	0.0	1000.0	583356.0	0.08239491525423728	0.2817112	0.3060531	1.2867949	-0.22087821	10.446916	13.466597	75.9203	-26.966787	0.0	-0.0009515447	-2.2786459e-07	0.0006214518	0.013837705	-0.011418918	298.53183	-220.37576	0	0	1.0	1.1204613	0.0008288774	7080000	68219.0868358612
236	3.9483383	2.189127	6.853346	-0.7432816	165.0	142.45186	556.0	0.0	1000.0	588306.0	0.08274345991561181	0.36438847	0.33166698	1.5387794	-0.17447533	15.99366	16.117609	81.6999	-10.728133	0.0	-0.00090565137	-9.765625e-08	0.0008626628	0.016296988	-0.013447441	306.59897	-254.80429	0	0	1.0	1.1211064	0.00087302545	7110000	68501.69230604172
237	3.3857718	2.167418	6.8625093	-0.120867096	89.73333	84.626595	261.0	0.0	1000.0	590998.0	0.08277282913165267	0.35945255	0.32894513	1.4492776	-0.12906066	12.665702	16.81621	94.14729	-11.584358	-2.2379558e-08	-0.0004912486	4.8828124e-08	0.0001519694	0.016177984	-0.013614435	295.12933	-243.7807	0	0	1.0	1.1219656	0.0013406571	7140000	68783.38462042809
238	3.6683524	1.7935323	8.565464	-0.07204269	114.333336	138.64832	537.0	0.0	1000.0	594428.0	0.08290488145048815	0.38273132	0.33021808	1.5580484	-0.13547026	11.884159	13.948623	97.049255	-8.17791	1.2207031e-08	-0.0013261638	-1.6276042e-08	-0.0037075847	0.017518284	-0.014467783	302.82727	-239.42398	0	0	1.0	1.1227756	0.0016783661	7170000	69065.95682668686
239	2.5972955	2.2069132	6.4570785	-0.2804893	83.23333	95.483215	420.0	0.0	1000.0	596925.0	0.08290625	0.28381374	0.31892154	1.742961	-0.11342961	9.183371	14.685583	92.31503	-11.492346	1.8310548e-08	-0.0006966243	3.4586588e-08	-0.00034589233	0.014329632	-0.012503964	160.73756	-131.27908	0	0	1.0	1.1235402	0.001328879	7200000	69345.01541304588
240	4.2263107	1.8943741	7.0668354	-0.9403025	159.03334	142.71008	459.0	0.0	1000.0	601696.0	0.08322213001383126	0.4328222	0.2981742	1.5070395	-0.14237696	15.013185	15.712733	82.89159	-9.566736	-3.0517577e-09	-0.00019325968	-1.3020833e-07	0.0014058918	0.020467196	-0.017094316	351.0141	-288.23206	0	0	1.0	1.1243114	0.0028400163	7230000	69629.4491713047
241	4.231512	1.9021106	8.749562	-0.8921206	160.3	147.7259	549.0	0.0	1000.0	606505.0	0.08354063360881543	0.43438998	0.3095537	1.5754	-0.14814477	15.464313	15.846872	87.86392	-16.728033	-8.138021e-08	-0.0009146912	-2.0751953e-07	-0.00011208496	0.020678682	-0.017751059	363.6048	-290.35675	0	0	1.0	1.1252179	0.0018744966	7260000	69911.56222510338
242	3.1682067	1.8431869	7.1286526	-0.09007197	87.23333	95.424545	309.0	0.0	1000.0	609122.0	0.08355582990397806	0.35562754	0.34466046	1.4899592	-0.1548315	9.526678	15.001324	90.85265	-15.499057	3.0517577e-09	-0.0005452352	-2.1158854e-07	0.0021761353	0.016327832	-0.014220468	201.79498	-169.45558	0	0	1.0	1.1260022	0.0007878117	7290000	70189.10259962082
243	3.7714438	2.413844	8.931006	-0.068094	107.63333	108.949974	431.0	0.0	1000.0	612351.0	0.08365450819672131	0.3861897	0.33515027	1.689954	-0.13618666	11.191037	15.348228	95.83901	-18.435394	1.2207031e-08	-0.00086057535	8.138021e-08	0.0013138998	0.017279344	-0.014665371	300.97498	-258.8336	0	0	1.0	1.1266515	0.0007687834	7320000	70471.19208860397
244	3.6064568	1.7833798	7.222144	-0.027518418	125.933334	131.31487	391.0	0.0	1000.0	616129.0	0.08382707482993197	0.3580781	0.36077425	1.428848	-0.21940961	10.6194725	15.461988	101.89916	-10.015928	6.1035155e-09	-0.0006082906	1.7903646e-07	-0.00017198079	0.015996752	-0.013553904	360.6456	-260.21707	0	0	1.0	1.1272645	0.0011348197	7350000	70751.61653709412
245	4.336436	1.9654026	7.952085	0.12030863	165.63333	146.94568	589.0	0.0	1000.0	621098.0	0.08415962059620596	0.4275679	0.32546574	1.4878005	-0.13161297	15.622392	15.924076	91.12838	-13.188164	1.6276042e-08	-0.00065474043	-1.4648438e-07	0.0019655598	0.016954888	-0.014216678	359.8874	-299.75223	0	0	1.0	1.127614	0.0014840309	7380000	71034.70994663239
246	3.802595	1.775405	6.7006025	-0.17895405	167.4	139.38713	505.0	0.0	1000.0	626120.0	0.08449662618083671	0.40888083	0.31283277	1.5172176	-0.15550189	18.933077	18.216682	95.94802	-20.129536	-6.1035155e-09	-0.0010352744	-1.7089843e-07	0.004398104	0.018512858	-0.015806472	349.22372	-284.05197	0	0	1.0	1.1278636	0.003695865	7410000	71318.08317399025
247	3.571347	2.2820172	6.9785867	-0.7130345	137.33333	131.59062	435.0	0.0	1000.0	630240.0	0.08470967741935484	0.33952165	0.34469646	1.4257236	-0.14311612	14.6701355	18.318413	98.71842	-13.31666	-6.154378e-08	-0.00079523266	-3.092448e-07	-0.004483382	0.016013812	-0.013731672	340.82156	-272.02728	0	0	1.0	1.1281034	0.0019287467	7440000	71598.98092985153
248	3.4900193	2.2566116	7.2243876	-0.10309982	130.9	113.19492	358.0	0.0	1000.0	634167.0	0.08489518072289157	0.35033858	0.30739924	1.4136169	-0.132134	15.982171	18.572002	95.7033	-18.473278	-1.3224284e-08	-0.0012548583	1.6276041e-07	-0.0014210531	0.016232867	-0.014312411	295.02405	-244.34729	0	0	1.0	1.128196	0.0017812636	7470000	71880.61264634132
249	3.4789383	2.0710223	7.0532656	-0.011816422	109.333336	120.71796	468.0	0.0	1000.0	637447.0	0.08499293333333334	0.38149363	0.33971515	1.5832992	-0.100839	13.23181	16.069836	80.95666	-14.75593	2.1362304e-08	-0.00057095644	4.8828124e-08	0.0008965332	0.023325747	-0.020603014	331.95392	-284.01196	0	0	1.0	1.1283187	0.0020379163	7500000	72161.59706759453
250	2.914047	2.2838893	6.3574185	-0.7143167	80.46667	92.68791	350.0	0.0	1000.0	639861.0	0.08497490039840637	0.30178007	0.33673897	1.3881396	-0.25231498	9.022893	12.982645	87.238106	-15.97662	2.4414062e-08	-0.000742867	8.138021e-08	0.0006652344	0.017025968	-0.015175699	189.65047	-156.93292	0	0	1.0	1.1282723	0.0015388943	7530000	72441.0697851181
251	3.850163	1.9434328	7.4517016	-0.013396644	188.1	155.24998	622.0	0.0	1000.0	645504.0	0.08538412698412698	0.39182642	0.30931988	1.6718185	-0.17986572	15.2044935	16.949446	87.93197	-8.107336	-1.2207031e-08	-0.00012828063	-1.6276041e-07	-0.00326167	0.021342594	-0.018823829	328.1991	-260.2211	0	0	1.0	1.1282206	0.0025408661	7560000	72724.69155740738
252	3.4390233	1.7831124	6.1894293	-0.05232515	164.0	147.41325	586.0	0.0	1000.0	650424.0	0.08569486166007906	0.34336713	0.3293437	1.6650438	-0.16010568	16.333334	16.612152	91.011986	-11.182123	8.646647e-09	0.00054168445	-9.765625e-08	0.006492741	0.015651328	-0.013287583	320.75967	-265.90057	0	0	1.0	1.1279726	0.0041900943	7590000	73006.52227282524
253	4.2027774	2.30832	7.0360107	-0.006131244	117.333336	128.02977	412.0	0.0	1000.0	653944.0	0.08581942257217848	0.41119644	0.34304157	1.5034813	-0.08675615	17.743338	19.491268	93.79041	-7.7237434	6.103516e-08	-0.00092072145	-3.5807292e-07	0.0055934815	0.018644543	-0.016236559	327.2008	-273.24695	0	0	1.0	1.1278079	0.0031311696	7620000	73289.64998841286
254	3.5762703	1.9274745	6.2099934	-0.883409	137.86667	122.57861	386.0	0.0	1000.0	658080.0	0.08602352941176471	0.3705209	0.3289304	1.5817683	-0.17897233	14.390876	17.834848	92.16676	-13.176648	3.0517577e-09	-0.0006500274	3.2552083e-07	-0.00034791668	0.016686108	-0.014484331	250.17102	-204.0159	0	0	1.0	1.1277225	0.003973105	7650000	73572.30849456787
255	3.825757	2.4199479	7.8925333	-0.53746605	82.066666	80.496346	296.0	0.0	1000.0	660542.0	0.08600807291666666	0.3968645	0.3496704	1.5644947	-0.18092483	11.353311	13.62017	76.132286	-15.107642	2.5431316e-08	-0.0005150625	-2.360026e-07	0.0032097942	0.01862566	-0.016291112	167.8017	-132.47057	0	0	1.0	1.1275585	0.0018097766	7680000	73853.11285471916
256	3.6255636	1.9496998	8.213162	-1.0335861	155.03334	154.42938	501.0	0.0	1000.0	665193.0	0.08627665369649805	0.3697869	0.33418566	1.6110185	-0.25639322	13.591458	13.856161	80.20183	-26.353981	-4.0690105e-09	-0.0015694682	0.0	-0.0015231445	0.020542555	-0.018479329	308.7398	-261.47385	0	0	1.0	1.1275041	0.0014751386	7710000	74135.7305264473
257	4.3456163	1.9203746	7.1240416	-0.029359367	136.16667	103.7902	386.0	0.0	1000.0	669278.0	0.08647002583979328	0.43232644	0.3440437	1.450501	-0.25595328	14.979552	17.16271	100.918846	-17.931486	-3.0517577e-09	-0.0005857605	-1.6276042e-08	0.0045026857	0.021033393	-0.017627997	304.40073	-230.76752	0	0	1.0	1.1277106	0.0008309817	7740000	74418.8314332962
258	4.561999	1.8068807	8.129405	-0.0067082057	154.7	126.41206	480.0	0.0	1000.0	673919.0	0.08673346203346204	0.47520605	0.33363742	1.7150208	-0.1685874	15.807475	16.390469	104.263374	-29.745821	1.3224284e-08	-0.00043895567	8.138021e-08	-7.858073e-05	0.025976175	-0.022708032	276.14865	-221.19525	0	0	1.0	1.1280038	0.0011423171	7770000	74701.67541790009
259	4.0234895	1.8597825	7.2827888	-0.40122974	158.73334	137.68973	507.0	0.0	1000.0	678681.0	0.08701038461538461	0.42409605	0.32988036	1.4787327	-0.118565045	17.671255	17.168133	94.45373	-9.8747015	6.1035155e-09	-0.0009287649	8.138021e-08	-0.00020646158	0.014478959	-0.012082428	284.66812	-229.75943	0	0	1.0	1.1283126	0.004018291	7800000	74985.22708964348
260	3.7880518	2.2346737	8.07347	-0.41973612	107.53333	94.529976	321.0	0.0	1000.0	681907.0	0.08708901660280971	0.38154215	0.32032186	1.4494504	-0.1372887	14.539375	16.109596	93.785385	-15.634691	-2.0345052e-08	-0.001425008	2.1972656e-07	-0.0005813273	0.014769428	-0.0130857155	289.18164	-237.2524	0	0	1.0	1.1284947	0.0016135646	7830000	75266.34757375717
261	4.064039	2.0560164	7.448441	-0.028080463	166.76666	137.23404	554.0	0.0	1000.0	686910.0	0.08739312977099237	0.41848955	0.35637	1.748989	-0.12093876	14.299798	15.580705	78.9537	-17.37591	-1.2207031e-08	-0.0015806701	0.0	0.0046603843	0.018981652	-0.016663508	319.71252	-259.7127	0	0	1.0	1.1284356	0.002071551	7860000	75546.90617275238
